sourceId, foundPos,foundPosId, placeRank, placeRatio, ratio1, ratio2, ratio3, params
117, 0.00, 1, 1, 0.00, 0.00, 0.00, 0.00, [250: 20 ]
117, 0.05, 117, 0, 0.05, 0.00, 0.00, 0.05, [250: 20 ]
117, 0.10, 117, 0, 0.10, 0.00, 0.00, 0.10, [250: 20 ]
117, 0.15, 117, 0, 0.15, 0.00, 0.00, 0.15, [250: 20 ]
117, 0.20, 117, 0, 0.20, 0.00, 0.00, 0.20, [250: 20 ]
117, 0.25, 117, 0, 0.25, 0.00, 0.00, 0.25, [250: 20 ]
117, 0.30, 117, 0, 0.30, 0.00, 0.00, 0.30, [250: 20 ]
117, 0.35, 117, 0, 0.35, 0.00, 0.00, 0.35, [250: 20 ]
117, 0.40, 117, 0, 0.40, 0.00, 0.00, 0.40, [250: 20 ]
117, 0.45, 117, 0, 0.45, 0.00, 0.00, 0.45, [250: 20 ]
117, 0.50, 117, 0, 0.50, 0.00, 0.00, 0.50, [250: 20 ]
117, 0.55, 117, 0, 0.55, 0.00, 0.00, 0.55, [250: 20 ]
117, 0.60, 117, 0, 0.60, 0.00, 0.00, 0.60, [250: 20 ]
117, 0.65, 117, 0, 0.65, 0.00, 0.00, 0.65, [250: 20 ]
117, 0.70, 117, 0, 0.70, 0.00, 0.00, 0.70, [250: 20 ]
117, 0.75, 117, 0, 0.75, 0.00, 0.00, 0.75, [250: 20 ]
117, 0.80, 117, 0, 0.80, 0.00, 0.00, 0.80, [250: 20 ]
117, 0.85, 117, 0, 0.85, 0.00, 0.00, 0.85, [250: 20 ]
117, 0.90, 117, 0, 0.90, 0.00, 0.00, 0.90, [250: 20 ]
117, 0.95, 117, 0, 0.95, 0.00, 0.00, 0.95, [250: 20 ]
117, 0.05, 1, -1, -1.00, 0.00, 0.05, 0.00, [250: 20 ]
117, 0.10, 117, 0, 0.10, 0.00, 0.05, 0.05, [250: 20 ]
117, 0.15, 117, 0, 0.15, 0.00, 0.05, 0.10, [250: 20 ]
117, 0.20, 117, 0, 0.20, 0.00, 0.05, 0.15, [250: 20 ]
117, 0.25, 117, 0, 0.25, 0.00, 0.05, 0.20, [250: 20 ]
117, 0.30, 117, 0, 0.30, 0.00, 0.05, 0.25, [250: 20 ]
117, 0.35, 117, 0, 0.35, 0.00, 0.05, 0.30, [250: 20 ]
117, 0.40, 117, 0, 0.40, 0.00, 0.05, 0.35, [250: 20 ]
117, 0.45, 117, 0, 0.45, 0.00, 0.05, 0.40, [250: 20 ]
117, 0.50, 117, 0, 0.50, 0.00, 0.05, 0.45, [250: 20 ]
117, 0.55, 117, 0, 0.55, 0.00, 0.05, 0.50, [250: 20 ]
117, 0.60, 117, 0, 0.60, 0.00, 0.05, 0.55, [250: 20 ]
117, 0.65, 117, 0, 0.65, 0.00, 0.05, 0.60, [250: 20 ]
117, 0.70, 117, 0, 0.70, 0.00, 0.05, 0.65, [250: 20 ]
117, 0.75, 117, 0, 0.75, 0.00, 0.05, 0.70, [250: 20 ]
117, 0.80, 117, 0, 0.80, 0.00, 0.05, 0.75, [250: 20 ]
117, 0.85, 117, 0, 0.85, 0.00, 0.05, 0.80, [250: 20 ]
117, 0.90, 117, 0, 0.90, 0.00, 0.05, 0.85, [250: 20 ]
117, 0.95, 117, 0, 0.95, 0.00, 0.05, 0.90, [250: 20 ]
117, 0.10, 1, -1, -1.00, 0.00, 0.10, 0.00, [250: 20 ]
117, 0.15, 117, 0, 0.15, 0.00, 0.10, 0.05, [250: 20 ]
117, 0.20, 117, 0, 0.20, 0.00, 0.10, 0.10, [250: 20 ]
117, 0.25, 117, 0, 0.25, 0.00, 0.10, 0.15, [250: 20 ]
117, 0.30, 117, 0, 0.30, 0.00, 0.10, 0.20, [250: 20 ]
117, 0.35, 117, 0, 0.35, 0.00, 0.10, 0.25, [250: 20 ]
117, 0.40, 117, 0, 0.40, 0.00, 0.10, 0.30, [250: 20 ]
117, 0.45, 117, 0, 0.45, 0.00, 0.10, 0.35, [250: 20 ]
117, 0.50, 117, 0, 0.50, 0.00, 0.10, 0.40, [250: 20 ]
117, 0.55, 117, 0, 0.55, 0.00, 0.10, 0.45, [250: 20 ]
117, 0.60, 117, 0, 0.60, 0.00, 0.10, 0.50, [250: 20 ]
117, 0.65, 117, 0, 0.65, 0.00, 0.10, 0.55, [250: 20 ]
117, 0.70, 117, 0, 0.70, 0.00, 0.10, 0.60, [250: 20 ]
117, 0.75, 117, 0, 0.75, 0.00, 0.10, 0.65, [250: 20 ]
117, 0.80, 117, 0, 0.80, 0.00, 0.10, 0.70, [250: 20 ]
117, 0.85, 117, 0, 0.85, 0.00, 0.10, 0.75, [250: 20 ]
117, 0.90, 117, 0, 0.90, 0.00, 0.10, 0.80, [250: 20 ]
117, 0.95, 117, 0, 0.95, 0.00, 0.10, 0.85, [250: 20 ]
117, 0.15, 1, -1, -1.00, 0.00, 0.15, 0.00, [250: 20 ]
117, 0.19, 117, 0, 0.19, 0.00, 0.15, 0.05, [250: 20 ]
117, 0.24, 117, 0, 0.24, 0.00, 0.15, 0.10, [250: 20 ]
117, 0.29, 117, 0, 0.29, 0.00, 0.15, 0.15, [250: 20 ]
117, 0.34, 117, 0, 0.34, 0.00, 0.15, 0.20, [250: 20 ]
117, 0.39, 117, 0, 0.39, 0.00, 0.15, 0.25, [250: 20 ]
117, 0.44, 117, 0, 0.44, 0.00, 0.15, 0.30, [250: 20 ]
117, 0.49, 117, 0, 0.49, 0.00, 0.15, 0.35, [250: 20 ]
117, 0.54, 117, 0, 0.54, 0.00, 0.15, 0.40, [250: 20 ]
117, 0.59, 117, 0, 0.59, 0.00, 0.15, 0.45, [250: 20 ]
117, 0.64, 117, 0, 0.64, 0.00, 0.15, 0.50, [250: 20 ]
117, 0.69, 117, 0, 0.69, 0.00, 0.15, 0.55, [250: 20 ]
117, 0.74, 117, 0, 0.74, 0.00, 0.15, 0.60, [250: 20 ]
117, 0.79, 117, 0, 0.79, 0.00, 0.15, 0.65, [250: 20 ]
117, 0.84, 117, 0, 0.84, 0.00, 0.15, 0.70, [250: 20 ]
117, 0.89, 117, 0, 0.89, 0.00, 0.15, 0.75, [250: 20 ]
117, 0.94, 117, 0, 0.94, 0.00, 0.15, 0.80, [250: 20 ]
117, 0.20, 1, -1, -1.00, 0.00, 0.20, 0.00, [250: 20 ]
117, 0.24, 117, 0, 0.24, 0.00, 0.20, 0.05, [250: 20 ]
117, 0.29, 117, 0, 0.29, 0.00, 0.20, 0.10, [250: 20 ]
117, 0.34, 117, 0, 0.34, 0.00, 0.20, 0.15, [250: 20 ]
117, 0.39, 117, 0, 0.39, 0.00, 0.20, 0.20, [250: 20 ]
117, 0.44, 117, 0, 0.44, 0.00, 0.20, 0.25, [250: 20 ]
117, 0.49, 117, 0, 0.49, 0.00, 0.20, 0.30, [250: 20 ]
117, 0.54, 117, 0, 0.54, 0.00, 0.20, 0.35, [250: 20 ]
117, 0.59, 117, 0, 0.59, 0.00, 0.20, 0.40, [250: 20 ]
117, 0.64, 117, 0, 0.64, 0.00, 0.20, 0.45, [250: 20 ]
117, 0.69, 117, 0, 0.69, 0.00, 0.20, 0.50, [250: 20 ]
117, 0.74, 117, 0, 0.74, 0.00, 0.20, 0.55, [250: 20 ]
117, 0.79, 117, 0, 0.79, 0.00, 0.20, 0.60, [250: 20 ]
117, 0.84, 117, 0, 0.84, 0.00, 0.20, 0.65, [250: 20 ]
117, 0.89, 117, 0, 0.89, 0.00, 0.20, 0.70, [250: 20 ]
117, 0.94, 117, 0, 0.94, 0.00, 0.20, 0.75, [250: 20 ]
117, 0.25, 1, -1, -1.00, 0.00, 0.25, 0.00, [250: 20 ]
117, 0.29, 117, 0, 0.29, 0.00, 0.25, 0.05, [250: 20 ]
117, 0.34, 117, 0, 0.34, 0.00, 0.25, 0.10, [250: 20 ]
117, 0.39, 117, 0, 0.39, 0.00, 0.25, 0.15, [250: 20 ]
117, 0.44, 117, 0, 0.44, 0.00, 0.25, 0.20, [250: 20 ]
117, 0.49, 117, 0, 0.49, 0.00, 0.25, 0.25, [250: 20 ]
117, 0.54, 117, 0, 0.54, 0.00, 0.25, 0.30, [250: 20 ]
117, 0.59, 117, 0, 0.59, 0.00, 0.25, 0.35, [250: 20 ]
117, 0.64, 117, 0, 0.64, 0.00, 0.25, 0.40, [250: 20 ]
117, 0.69, 117, 0, 0.69, 0.00, 0.25, 0.45, [250: 20 ]
117, 0.74, 117, 0, 0.74, 0.00, 0.25, 0.50, [250: 20 ]
117, 0.79, 117, 0, 0.79, 0.00, 0.25, 0.55, [250: 20 ]
117, 0.84, 117, 0, 0.84, 0.00, 0.25, 0.60, [250: 20 ]
117, 0.89, 117, 0, 0.89, 0.00, 0.25, 0.65, [250: 20 ]
117, 0.94, 117, 0, 0.94, 0.00, 0.25, 0.70, [250: 20 ]
117, 0.30, 1, -1, -1.00, 0.00, 0.30, 0.00, [250: 20 ]
117, 0.34, 117, 0, 0.34, 0.00, 0.30, 0.05, [250: 20 ]
117, 0.39, 117, 0, 0.39, 0.00, 0.30, 0.10, [250: 20 ]
117, 0.44, 117, 0, 0.44, 0.00, 0.30, 0.15, [250: 20 ]
117, 0.49, 117, 0, 0.49, 0.00, 0.30, 0.20, [250: 20 ]
117, 0.54, 117, 0, 0.54, 0.00, 0.30, 0.25, [250: 20 ]
117, 0.59, 117, 0, 0.59, 0.00, 0.30, 0.30, [250: 20 ]
117, 0.64, 117, 0, 0.64, 0.00, 0.30, 0.35, [250: 20 ]
117, 0.69, 117, 0, 0.69, 0.00, 0.30, 0.40, [250: 20 ]
117, 0.74, 117, 0, 0.74, 0.00, 0.30, 0.45, [250: 20 ]
117, 0.79, 117, 0, 0.79, 0.00, 0.30, 0.50, [250: 20 ]
117, 0.84, 117, 0, 0.84, 0.00, 0.30, 0.55, [250: 20 ]
117, 0.89, 117, 0, 0.89, 0.00, 0.30, 0.60, [250: 20 ]
117, 0.94, 117, 0, 0.94, 0.00, 0.30, 0.65, [250: 20 ]
117, 0.35, 1, -1, -1.00, 0.00, 0.35, 0.00, [250: 20 ]
117, 0.39, 117, 0, 0.39, 0.00, 0.35, 0.05, [250: 20 ]
117, 0.44, 117, 0, 0.44, 0.00, 0.35, 0.10, [250: 20 ]
117, 0.49, 117, 0, 0.49, 0.00, 0.35, 0.15, [250: 20 ]
117, 0.54, 117, 0, 0.54, 0.00, 0.35, 0.20, [250: 20 ]
117, 0.59, 117, 0, 0.59, 0.00, 0.35, 0.25, [250: 20 ]
117, 0.64, 117, 0, 0.64, 0.00, 0.35, 0.30, [250: 20 ]
117, 0.69, 117, 0, 0.69, 0.00, 0.35, 0.35, [250: 20 ]
117, 0.74, 117, 0, 0.74, 0.00, 0.35, 0.40, [250: 20 ]
117, 0.79, 117, 0, 0.79, 0.00, 0.35, 0.45, [250: 20 ]
117, 0.84, 117, 0, 0.84, 0.00, 0.35, 0.50, [250: 20 ]
117, 0.89, 117, 0, 0.89, 0.00, 0.35, 0.55, [250: 20 ]
117, 0.94, 117, 0, 0.94, 0.00, 0.35, 0.60, [250: 20 ]
117, 0.40, 1, -1, -1.00, 0.00, 0.40, 0.00, [250: 20 ]
117, 0.43, 117, 0, 0.43, 0.00, 0.40, 0.05, [250: 20 ]
117, 0.48, 117, 0, 0.48, 0.00, 0.40, 0.10, [250: 20 ]
117, 0.53, 117, 0, 0.53, 0.00, 0.40, 0.15, [250: 20 ]
117, 0.58, 117, 0, 0.58, 0.00, 0.40, 0.20, [250: 20 ]
117, 0.63, 117, 0, 0.63, 0.00, 0.40, 0.25, [250: 20 ]
117, 0.68, 117, 0, 0.68, 0.00, 0.40, 0.30, [250: 20 ]
117, 0.73, 117, 0, 0.73, 0.00, 0.40, 0.35, [250: 20 ]
117, 0.78, 117, 0, 0.78, 0.00, 0.40, 0.40, [250: 20 ]
117, 0.83, 117, 0, 0.83, 0.00, 0.40, 0.45, [250: 20 ]
117, 0.88, 117, 0, 0.88, 0.00, 0.40, 0.50, [250: 20 ]
117, 0.93, 117, 0, 0.93, 0.00, 0.40, 0.55, [250: 20 ]
117, 0.45, 1, -1, -1.00, 0.00, 0.45, 0.00, [250: 20 ]
117, 0.48, 117, 0, 0.48, 0.00, 0.45, 0.05, [250: 20 ]
117, 0.53, 117, 0, 0.53, 0.00, 0.45, 0.10, [250: 20 ]
117, 0.58, 117, 0, 0.58, 0.00, 0.45, 0.15, [250: 20 ]
117, 0.63, 117, 0, 0.63, 0.00, 0.45, 0.20, [250: 20 ]
117, 0.68, 117, 0, 0.68, 0.00, 0.45, 0.25, [250: 20 ]
117, 0.73, 117, 0, 0.73, 0.00, 0.45, 0.30, [250: 20 ]
117, 0.78, 117, 0, 0.78, 0.00, 0.45, 0.35, [250: 20 ]
117, 0.83, 117, 0, 0.83, 0.00, 0.45, 0.40, [250: 20 ]
117, 0.88, 117, 0, 0.88, 0.00, 0.45, 0.45, [250: 20 ]
117, 0.93, 117, 0, 0.93, 0.00, 0.45, 0.50, [250: 20 ]
117, 0.98, 117, 0, 0.98, 0.00, 0.45, 0.55, [250: 20 ]
117, 0.50, 1, -1, -1.00, 0.00, 0.50, 0.00, [250: 20 ]
117, 0.53, 117, 0, 0.53, 0.00, 0.50, 0.05, [250: 20 ]
117, 0.58, 117, 0, 0.58, 0.00, 0.50, 0.10, [250: 20 ]
117, 0.63, 117, 0, 0.63, 0.00, 0.50, 0.15, [250: 20 ]
117, 0.68, 117, 0, 0.68, 0.00, 0.50, 0.20, [250: 20 ]
117, 0.73, 117, 0, 0.73, 0.00, 0.50, 0.25, [250: 20 ]
117, 0.78, 117, 0, 0.78, 0.00, 0.50, 0.30, [250: 20 ]
117, 0.83, 117, 0, 0.83, 0.00, 0.50, 0.35, [250: 20 ]
117, 0.88, 117, 0, 0.88, 0.00, 0.50, 0.40, [250: 20 ]
117, 0.93, 117, 0, 0.93, 0.00, 0.50, 0.45, [250: 20 ]
117, 0.98, 117, 0, 0.98, 0.00, 0.50, 0.50, [250: 20 ]
117, 0.55, 1, -1, -1.00, 0.00, 0.55, 0.00, [250: 20 ]
117, 0.58, 117, 0, 0.58, 0.00, 0.55, 0.05, [250: 20 ]
117, 0.63, 117, 0, 0.63, 0.00, 0.55, 0.10, [250: 20 ]
117, 0.68, 117, 0, 0.68, 0.00, 0.55, 0.15, [250: 20 ]
117, 0.73, 117, 0, 0.73, 0.00, 0.55, 0.20, [250: 20 ]
117, 0.78, 117, 0, 0.78, 0.00, 0.55, 0.25, [250: 20 ]
117, 0.83, 117, 0, 0.83, 0.00, 0.55, 0.30, [250: 20 ]
117, 0.88, 117, 0, 0.88, 0.00, 0.55, 0.35, [250: 20 ]
117, 0.93, 117, 0, 0.93, 0.00, 0.55, 0.40, [250: 20 ]
117, 0.98, 117, 0, 0.98, 0.00, 0.55, 0.45, [250: 20 ]
117, 0.60, 1, -1, -1.00, 0.00, 0.60, 0.00, [250: 20 ]
117, 0.63, 117, 0, 0.63, 0.00, 0.60, 0.05, [250: 20 ]
117, 0.68, 117, 0, 0.68, 0.00, 0.60, 0.10, [250: 20 ]
117, 0.73, 117, 0, 0.73, 0.00, 0.60, 0.15, [250: 20 ]
117, 0.78, 117, 0, 0.78, 0.00, 0.60, 0.20, [250: 20 ]
117, 0.83, 117, 0, 0.83, 0.00, 0.60, 0.25, [250: 20 ]
117, 0.88, 117, 0, 0.88, 0.00, 0.60, 0.30, [250: 20 ]
117, 0.93, 117, 0, 0.93, 0.00, 0.60, 0.35, [250: 20 ]
117, 0.65, 1, -1, -1.00, 0.00, 0.65, 0.00, [250: 20 ]
117, 0.67, 117, 0, 0.67, 0.00, 0.65, 0.05, [250: 20 ]
117, 0.72, 117, 0, 0.72, 0.00, 0.65, 0.10, [250: 20 ]
117, 0.77, 117, 0, 0.77, 0.00, 0.65, 0.15, [250: 20 ]
117, 0.82, 117, 0, 0.82, 0.00, 0.65, 0.20, [250: 20 ]
117, 0.87, 117, 0, 0.87, 0.00, 0.65, 0.25, [250: 20 ]
117, 0.92, 117, 0, 0.92, 0.00, 0.65, 0.30, [250: 20 ]
117, 0.70, 1, -1, -1.00, 0.00, 0.70, 0.00, [250: 20 ]
117, 0.72, 117, 0, 0.72, 0.00, 0.70, 0.05, [250: 20 ]
117, 0.77, 117, 0, 0.77, 0.00, 0.70, 0.10, [250: 20 ]
117, 0.82, 117, 0, 0.82, 0.00, 0.70, 0.15, [250: 20 ]
117, 0.87, 117, 0, 0.87, 0.00, 0.70, 0.20, [250: 20 ]
117, 0.92, 117, 0, 0.92, 0.00, 0.70, 0.25, [250: 20 ]
117, 0.75, 1, -1, -1.00, 0.00, 0.75, 0.00, [250: 20 ]
117, 0.77, 117, 0, 0.77, 0.00, 0.75, 0.05, [250: 20 ]
117, 0.82, 117, 0, 0.82, 0.00, 0.75, 0.10, [250: 20 ]
117, 0.87, 117, 0, 0.87, 0.00, 0.75, 0.15, [250: 20 ]
117, 0.92, 117, 0, 0.92, 0.00, 0.75, 0.20, [250: 20 ]
117, 0.80, 1, -1, -1.00, 0.00, 0.80, 0.00, [250: 20 ]
117, 0.82, 117, 0, 0.82, 0.00, 0.80, 0.05, [250: 20 ]
117, 0.87, 117, 0, 0.87, 0.00, 0.80, 0.10, [250: 20 ]
117, 0.92, 117, 0, 0.92, 0.00, 0.80, 0.15, [250: 20 ]
117, 0.85, 1, -1, -1.00, 0.00, 0.85, 0.00, [250: 20 ]
117, 0.87, 117, 0, 0.87, 0.00, 0.85, 0.05, [250: 20 ]
117, 0.92, 117, 0, 0.92, 0.00, 0.85, 0.10, [250: 20 ]
117, 0.90, 1, -1, -1.00, 0.00, 0.90, 0.00, [250: 20 ]
117, 0.91, 117, 0, 0.91, 0.00, 0.90, 0.05, [250: 20 ]
117, 0.95, 1, -1, -1.00, 0.00, 0.95, 0.00, [250: 20 ]
117, 0.05, 13, -1, -1.00, 0.05, 0.00, 0.00, [250: 20 ]
117, 0.10, 117, 0, 0.10, 0.05, 0.00, 0.05, [250: 20 ]
117, 0.15, 117, 0, 0.15, 0.05, 0.00, 0.10, [250: 20 ]
117, 0.20, 117, 0, 0.20, 0.05, 0.00, 0.15, [250: 20 ]
117, 0.25, 117, 0, 0.25, 0.05, 0.00, 0.20, [250: 20 ]
117, 0.30, 117, 0, 0.30, 0.05, 0.00, 0.25, [250: 20 ]
117, 0.35, 117, 0, 0.35, 0.05, 0.00, 0.30, [250: 20 ]
117, 0.40, 117, 0, 0.40, 0.05, 0.00, 0.35, [250: 20 ]
117, 0.45, 117, 0, 0.45, 0.05, 0.00, 0.40, [250: 20 ]
117, 0.50, 117, 0, 0.50, 0.05, 0.00, 0.45, [250: 20 ]
117, 0.55, 117, 0, 0.55, 0.05, 0.00, 0.50, [250: 20 ]
117, 0.60, 117, 0, 0.60, 0.05, 0.00, 0.55, [250: 20 ]
117, 0.65, 117, 0, 0.65, 0.05, 0.00, 0.60, [250: 20 ]
117, 0.70, 117, 0, 0.70, 0.05, 0.00, 0.65, [250: 20 ]
117, 0.75, 117, 0, 0.75, 0.05, 0.00, 0.70, [250: 20 ]
117, 0.80, 117, 0, 0.80, 0.05, 0.00, 0.75, [250: 20 ]
117, 0.85, 117, 0, 0.85, 0.05, 0.00, 0.80, [250: 20 ]
117, 0.90, 117, 0, 0.90, 0.05, 0.00, 0.85, [250: 20 ]
117, 0.95, 117, 0, 0.95, 0.05, 0.00, 0.90, [250: 20 ]
117, 0.10, 1, -1, -1.00, 0.05, 0.05, 0.00, [250: 20 ]
117, 0.15, 117, 0, 0.15, 0.05, 0.05, 0.05, [250: 20 ]
117, 0.20, 117, 0, 0.20, 0.05, 0.05, 0.10, [250: 20 ]
117, 0.25, 117, 0, 0.25, 0.05, 0.05, 0.15, [250: 20 ]
117, 0.30, 117, 0, 0.30, 0.05, 0.05, 0.20, [250: 20 ]
117, 0.35, 117, 0, 0.35, 0.05, 0.05, 0.25, [250: 20 ]
117, 0.40, 117, 0, 0.40, 0.05, 0.05, 0.30, [250: 20 ]
117, 0.45, 117, 0, 0.45, 0.05, 0.05, 0.35, [250: 20 ]
117, 0.50, 117, 0, 0.50, 0.05, 0.05, 0.40, [250: 20 ]
117, 0.55, 117, 0, 0.55, 0.05, 0.05, 0.45, [250: 20 ]
117, 0.60, 117, 0, 0.60, 0.05, 0.05, 0.50, [250: 20 ]
117, 0.65, 117, 0, 0.65, 0.05, 0.05, 0.55, [250: 20 ]
117, 0.70, 117, 0, 0.70, 0.05, 0.05, 0.60, [250: 20 ]
117, 0.75, 117, 0, 0.75, 0.05, 0.05, 0.65, [250: 20 ]
117, 0.80, 117, 0, 0.80, 0.05, 0.05, 0.70, [250: 20 ]
117, 0.85, 117, 0, 0.85, 0.05, 0.05, 0.75, [250: 20 ]
117, 0.90, 117, 0, 0.90, 0.05, 0.05, 0.80, [250: 20 ]
117, 0.95, 117, 0, 0.95, 0.05, 0.05, 0.85, [250: 20 ]
117, 0.15, 1, -1, -1.00, 0.05, 0.10, 0.00, [250: 20 ]
117, 0.20, 117, 0, 0.20, 0.05, 0.10, 0.05, [250: 20 ]
117, 0.25, 117, 0, 0.25, 0.05, 0.10, 0.10, [250: 20 ]
117, 0.30, 117, 0, 0.30, 0.05, 0.10, 0.15, [250: 20 ]
117, 0.35, 117, 0, 0.35, 0.05, 0.10, 0.20, [250: 20 ]
117, 0.40, 117, 0, 0.40, 0.05, 0.10, 0.25, [250: 20 ]
117, 0.45, 117, 0, 0.45, 0.05, 0.10, 0.30, [250: 20 ]
117, 0.50, 117, 0, 0.50, 0.05, 0.10, 0.35, [250: 20 ]
117, 0.55, 117, 0, 0.55, 0.05, 0.10, 0.40, [250: 20 ]
117, 0.60, 117, 0, 0.60, 0.05, 0.10, 0.45, [250: 20 ]
117, 0.65, 117, 0, 0.65, 0.05, 0.10, 0.50, [250: 20 ]
117, 0.70, 117, 0, 0.70, 0.05, 0.10, 0.55, [250: 20 ]
117, 0.75, 117, 0, 0.75, 0.05, 0.10, 0.60, [250: 20 ]
117, 0.80, 117, 0, 0.80, 0.05, 0.10, 0.65, [250: 20 ]
117, 0.85, 117, 0, 0.85, 0.05, 0.10, 0.70, [250: 20 ]
117, 0.90, 117, 0, 0.90, 0.05, 0.10, 0.75, [250: 20 ]
117, 0.95, 117, 0, 0.95, 0.05, 0.10, 0.80, [250: 20 ]
117, 0.20, 13, -1, -1.00, 0.05, 0.15, 0.00, [250: 20 ]
117, 0.24, 117, 0, 0.24, 0.05, 0.15, 0.05, [250: 20 ]
117, 0.29, 117, 0, 0.29, 0.05, 0.15, 0.10, [250: 20 ]
117, 0.34, 117, 0, 0.34, 0.05, 0.15, 0.15, [250: 20 ]
117, 0.39, 117, 0, 0.39, 0.05, 0.15, 0.20, [250: 20 ]
117, 0.44, 117, 0, 0.44, 0.05, 0.15, 0.25, [250: 20 ]
117, 0.49, 117, 0, 0.49, 0.05, 0.15, 0.30, [250: 20 ]
117, 0.54, 117, 0, 0.54, 0.05, 0.15, 0.35, [250: 20 ]
117, 0.59, 117, 0, 0.59, 0.05, 0.15, 0.40, [250: 20 ]
117, 0.64, 117, 0, 0.64, 0.05, 0.15, 0.45, [250: 20 ]
117, 0.69, 117, 0, 0.69, 0.05, 0.15, 0.50, [250: 20 ]
117, 0.74, 117, 0, 0.74, 0.05, 0.15, 0.55, [250: 20 ]
117, 0.79, 117, 0, 0.79, 0.05, 0.15, 0.60, [250: 20 ]
117, 0.84, 117, 0, 0.84, 0.05, 0.15, 0.65, [250: 20 ]
117, 0.89, 117, 0, 0.89, 0.05, 0.15, 0.70, [250: 20 ]
117, 0.94, 117, 0, 0.94, 0.05, 0.15, 0.75, [250: 20 ]
117, 0.25, 1, -1, -1.00, 0.05, 0.20, 0.00, [250: 20 ]
117, 0.29, 117, 0, 0.29, 0.05, 0.20, 0.05, [250: 20 ]
117, 0.34, 117, 0, 0.34, 0.05, 0.20, 0.10, [250: 20 ]
117, 0.39, 117, 0, 0.39, 0.05, 0.20, 0.15, [250: 20 ]
117, 0.44, 117, 0, 0.44, 0.05, 0.20, 0.20, [250: 20 ]
117, 0.49, 117, 0, 0.49, 0.05, 0.20, 0.25, [250: 20 ]
117, 0.54, 117, 0, 0.54, 0.05, 0.20, 0.30, [250: 20 ]
117, 0.59, 117, 0, 0.59, 0.05, 0.20, 0.35, [250: 20 ]
117, 0.64, 117, 0, 0.64, 0.05, 0.20, 0.40, [250: 20 ]
117, 0.69, 117, 0, 0.69, 0.05, 0.20, 0.45, [250: 20 ]
117, 0.74, 117, 0, 0.74, 0.05, 0.20, 0.50, [250: 20 ]
117, 0.79, 117, 0, 0.79, 0.05, 0.20, 0.55, [250: 20 ]
117, 0.84, 117, 0, 0.84, 0.05, 0.20, 0.60, [250: 20 ]
117, 0.89, 117, 0, 0.89, 0.05, 0.20, 0.65, [250: 20 ]
117, 0.94, 117, 0, 0.94, 0.05, 0.20, 0.70, [250: 20 ]
117, 0.30, 1, -1, -1.00, 0.05, 0.25, 0.00, [250: 20 ]
117, 0.34, 117, 0, 0.34, 0.05, 0.25, 0.05, [250: 20 ]
117, 0.39, 117, 0, 0.39, 0.05, 0.25, 0.10, [250: 20 ]
117, 0.44, 117, 0, 0.44, 0.05, 0.25, 0.15, [250: 20 ]
117, 0.49, 117, 0, 0.49, 0.05, 0.25, 0.20, [250: 20 ]
117, 0.54, 117, 0, 0.54, 0.05, 0.25, 0.25, [250: 20 ]
117, 0.59, 117, 0, 0.59, 0.05, 0.25, 0.30, [250: 20 ]
117, 0.64, 117, 0, 0.64, 0.05, 0.25, 0.35, [250: 20 ]
117, 0.69, 117, 0, 0.69, 0.05, 0.25, 0.40, [250: 20 ]
117, 0.74, 117, 0, 0.74, 0.05, 0.25, 0.45, [250: 20 ]
117, 0.79, 117, 0, 0.79, 0.05, 0.25, 0.50, [250: 20 ]
117, 0.84, 117, 0, 0.84, 0.05, 0.25, 0.55, [250: 20 ]
117, 0.89, 117, 0, 0.89, 0.05, 0.25, 0.60, [250: 20 ]
117, 0.94, 117, 0, 0.94, 0.05, 0.25, 0.65, [250: 20 ]
117, 0.35, 1, -1, -1.00, 0.05, 0.30, 0.00, [250: 20 ]
117, 0.39, 117, 0, 0.39, 0.05, 0.30, 0.05, [250: 20 ]
117, 0.44, 117, 0, 0.44, 0.05, 0.30, 0.10, [250: 20 ]
117, 0.49, 117, 0, 0.49, 0.05, 0.30, 0.15, [250: 20 ]
117, 0.54, 117, 0, 0.54, 0.05, 0.30, 0.20, [250: 20 ]
117, 0.59, 117, 0, 0.59, 0.05, 0.30, 0.25, [250: 20 ]
117, 0.64, 117, 0, 0.64, 0.05, 0.30, 0.30, [250: 20 ]
117, 0.69, 117, 0, 0.69, 0.05, 0.30, 0.35, [250: 20 ]
117, 0.74, 117, 0, 0.74, 0.05, 0.30, 0.40, [250: 20 ]
117, 0.79, 117, 0, 0.79, 0.05, 0.30, 0.45, [250: 20 ]
117, 0.84, 117, 0, 0.84, 0.05, 0.30, 0.50, [250: 20 ]
117, 0.89, 117, 0, 0.89, 0.05, 0.30, 0.55, [250: 20 ]
117, 0.94, 117, 0, 0.94, 0.05, 0.30, 0.60, [250: 20 ]
117, 0.40, 1, -1, -1.00, 0.05, 0.35, 0.00, [250: 20 ]
117, 0.44, 117, 0, 0.44, 0.05, 0.35, 0.05, [250: 20 ]
117, 0.49, 117, 0, 0.49, 0.05, 0.35, 0.10, [250: 20 ]
117, 0.54, 117, 0, 0.54, 0.05, 0.35, 0.15, [250: 20 ]
117, 0.59, 117, 0, 0.59, 0.05, 0.35, 0.20, [250: 20 ]
117, 0.64, 117, 0, 0.64, 0.05, 0.35, 0.25, [250: 20 ]
117, 0.69, 117, 0, 0.69, 0.05, 0.35, 0.30, [250: 20 ]
